input,target_position,completion,generated_text,is_correct
Sarah needs Emily. Kate needs Lucy. Anna needs Daniel. Paul needs Jake. John needs Sophia. Lisa needs Brian. Tom needs Zoe. Susan needs Ryan. Peter needs Thomas. Emma needs Olivia. Kevin needs Jason. Mike needs Andrew. Chris needs Eric. Laura needs Grace. James needs Adam. Mary needs Linda. Chris needs,13,Eric, Eric.,True
John thanks Thomas. Laura thanks Grace. Mark thanks Lucy. Kevin thanks Karen. Kate thanks Jane. James thanks Sophia. Anna thanks Jake. David thanks Helen. Paul thanks Brian. Mary thanks Zoe. Alex thanks Eric. Lisa thanks Robert. Sarah thanks Linda. Chris thanks Adam. Mike thanks Andrew. Susan thanks Olivia. Sarah thanks,13,Linda, Lisa.,False
Emma meets Sophia. Laura meets Karen. Sarah meets Jane. David meets Linda. Chris meets Jason. James meets Daniel. John meets Emily. Mary meets Robert. Peter meets Eric. Anna meets Grace. Alex meets Ryan. Mark meets Andrew. Tom meets Lucy. Paul meets Brian. Kevin meets Jake. Susan meets Helen. Tom meets,13,Lucy, Kate.,False
Emma calls Thomas. Sarah calls Lucy. Mary calls Karen. Lisa calls Ryan. Peter calls Eric. David calls Brian. Mike calls Zoe. Kevin calls Helen. Alex calls Linda. Laura calls Daniel. Amy calls Adam. James calls Emily. Chris calls Andrew. Anna calls Jake. Susan calls Grace. John calls Jane. Chris calls,13,Andrew, Andrew.,True
James sees Brian. Peter sees Grace. Alex sees Daniel. Emma sees Jason. John sees Helen. Sarah sees Sophia. Laura sees Ryan. Amy sees Thomas. Kate sees Adam. Susan sees Lucy. Lisa sees Linda. David sees Emily. Kevin sees Eric. Mary sees Zoe. Anna sees Robert. Mike sees Karen. Kevin sees,13,Eric, Emily.,False
Lisa follows Grace. Sarah follows Thomas. James follows Karen. Kate follows Adam. Laura follows Ryan. Emma follows Emily. Amy follows Robert. Tom follows Eric. Paul follows Daniel. Susan follows Linda. John follows Olivia. Alex follows Zoe. Mike follows Jane. Peter follows Sophia. Chris follows Jason. Mary follows Brian. Mike follows,13,Jane, Jane.,True
Amy meets Jake. Anna meets Brian. Sarah meets Karen. Mark meets Sophia. Mary meets Grace. Emma meets Lucy. Alex meets Jason. John meets Andrew. Chris meets Emily. James meets Adam. David meets Olivia. Kevin meets Thomas. Kate meets Zoe. Peter meets Jane. Lisa meets Helen. Tom meets Daniel. Kate meets,13,Zoe, Zoe.,True
Sarah thanks Adam. Alex thanks Karen. John thanks Grace. James thanks Thomas. Emma thanks Jason. Mike thanks Ryan. Paul thanks Jane. Amy thanks Linda. Peter thanks Eric. Tom thanks Brian. Laura thanks Olivia. Lisa thanks Lucy. Mary thanks Jake. Susan thanks Zoe. Chris thanks Emily. David thanks Sophia. Mary thanks,13,Jake, Jake.,True
Emma finds Thomas. Lisa finds Lucy. Laura finds Adam. Mike finds Eric. Peter finds Brian. John finds Robert. Susan finds Emily. Mary finds Linda. James finds Zoe. Amy finds Jason. Alex finds Andrew. Kevin finds Jane. Chris finds Jake. Sarah finds Karen. Mark finds Grace. Tom finds Ryan. Chris finds,13,Jake, Kate.,False
Tom finds Linda. Anna finds Zoe. Emma finds Brian. Sarah finds Eric. Mark finds Lucy. Alex finds Robert. Kevin finds Adam. Laura finds Sophia. Mike finds Helen. Peter finds Olivia. Lisa finds Thomas. Kate finds Ryan. James finds Jake. Chris finds Emily. John finds Daniel. Paul finds Karen. James finds,13,Jake, Amy.,False
Emma follows Emily. John follows Linda. Lisa follows Eric. Laura follows Andrew. Mark follows Grace. Anna follows Olivia. Paul follows Jason. Sarah follows Adam. David follows Robert. Amy follows Jake. Chris follows Brian. James follows Sophia. Susan follows Jane. Alex follows Lucy. Tom follows Karen. Kate follows Daniel. Susan follows,13,Jane, Jack.,False
Laura tells Zoe. Peter tells Helen. Mary tells Adam. Paul tells Eric. John tells Andrew. Emma tells Grace. Anna tells Brian. James tells Thomas. Kevin tells Sophia. Alex tells Jason. Mark tells Jake. Kate tells Emily. Susan tells Olivia. David tells Robert. Amy tells Karen. Chris tells Ryan. Susan tells,13,Olivia, Olivia.,True
Laura helps Jane. John helps Adam. Mark helps Zoe. Tom helps Brian. David helps Helen. Chris helps Daniel. Anna helps Karen. Amy helps Emily. Sarah helps Eric. Kate helps Ryan. James helps Linda. Alex helps Grace. Peter helps Olivia. Kevin helps Lucy. Susan helps Jason. Emma helps Thomas. Peter helps,13,Olivia, Olivia.,True
Amy texts Jane. David texts Emily. Paul texts Karen. Kevin texts Lucy. Anna texts Helen. James texts Thomas. Susan texts Jake. Lisa texts Linda. Mary texts Andrew. Alex texts Sophia. Emma texts Adam. Mike texts Jason. Sarah texts Grace. Mark texts Ryan. Peter texts Eric. John texts Daniel. Sarah texts,13,Grace, Grace.,True
Kate loves Jake. Laura loves Adam. John loves Olivia. Sarah loves Emily. James loves Andrew. Kevin loves Grace. Emma loves Eric. Tom loves Daniel. Alex loves Lucy. Amy loves Sophia. Peter loves Ryan. David loves Brian. Mary loves Linda. Anna loves Jason. Lisa loves Karen. Mike loves Zoe. Anna loves,14,Jason, Mark.,False
Peter helps Linda. Anna helps Brian. Emma helps Grace. Amy helps Adam. Mike helps Ryan. Susan helps Helen. Alex helps Jane. Chris helps Andrew. Sarah helps Jake. Tom helps Sophia. Kate helps Robert. John helps Daniel. Mary helps Lucy. Laura helps Thomas. Lisa helps Eric. David helps Karen. Laura helps,14,Thomas, Thomas.,True
Chris thanks Sophia. Mike thanks Jason. Mark thanks Andrew. Peter thanks Eric. Kate thanks Jake. Tom thanks Daniel. Susan thanks Karen. Mary thanks Thomas. Anna thanks Emily. Laura thanks Olivia. John thanks Grace. Lisa thanks Adam. Sarah thanks Lucy. Paul thanks Zoe. Emma thanks Robert. Alex thanks Ryan. Paul thanks,14,Zoe, Zoe.,True
Alex wants Thomas. Chris wants Lucy. Paul wants Jake. Sarah wants Jason. Peter wants Grace. Amy wants Jane. Mary wants Ryan. Mark wants Brian. Laura wants Sophia. Tom wants Adam. James wants Linda. John wants Eric. Kate wants Emily. Lisa wants Helen. Mike wants Karen. David wants Daniel. Lisa wants,14,Helen, Helen.,True
Anna finds Brian. Alex finds Eric. Mike finds Thomas. Kate finds Adam. Laura finds Jane. Mary finds Olivia. Peter finds Andrew. Susan finds Sophia. Sarah finds Linda. Tom finds Karen. Lisa finds Ryan. James finds Jason. Chris finds Emily. Paul finds Jake. David finds Robert. Amy finds Daniel. Paul finds,14,Jake, Jessica.,False
David needs Jane. Paul needs Robert. Tom needs Linda. Kevin needs Thomas. Peter needs Ryan. Emma needs Brian. James needs Jake. Alex needs Andrew. Anna needs Grace. Mary needs Lucy. Amy needs Olivia. Lisa needs Emily. Mike needs Helen. Susan needs Jason. Mark needs Eric. John needs Adam. Susan needs,14,Jason, Jason.,True
Mark wants Grace. Lisa wants Ryan. James wants Adam. Mike wants Daniel. Tom wants Andrew. John wants Brian. Peter wants Lucy. Mary wants Linda. Chris wants Thomas. Kevin wants Jane. Alex wants Sophia. Laura wants Olivia. David wants Helen. Paul wants Jason. Emma wants Jake. Sarah wants Robert. Paul wants,14,Jason, Jessica.,False
Alex thanks Olivia. Amy thanks Andrew. Paul thanks Daniel. James thanks Zoe. Kevin thanks Ryan. Lisa thanks Karen. Peter thanks Grace. David thanks Sophia. Sarah thanks Jane. Kate thanks Adam. Anna thanks Jason. Mary thanks Linda. Tom thanks Eric. Mike thanks Jake. John thanks Emily. Susan thanks Robert. Mike thanks,14,Jake, Jake.,True
John knows Emily. Alex knows Karen. Laura knows Daniel. Anna knows Eric. Sarah knows Helen. David knows Andrew. Emma knows Jason. Susan knows Zoe. Kevin knows Jane. Peter knows Brian. Kate knows Linda. Mary knows Robert. Mike knows Thomas. Amy knows Jake. James knows Lucy. Paul knows Sophia. Amy knows,14,Jake, Mark.,False
Paul trusts Thomas. Tom trusts Olivia. John trusts Eric. Sarah trusts Jason. Peter trusts Helen. Susan trusts Linda. Emma trusts Jane. Kate trusts Brian. Laura trusts Jake. Alex trusts Sophia. Mike trusts Grace. Lisa trusts Robert. James trusts Zoe. Anna trusts Ryan. David trusts Adam. Mark trusts Karen. Anna trusts,14,Ryan, Ryan.,True
Paul helps Adam. Chris helps Emily. John helps Helen. Tom helps Olivia. Mary helps Jake. Emma helps Daniel. Alex helps Thomas. David helps Sophia. Susan helps Linda. Lisa helps Andrew. Laura helps Brian. Amy helps Robert. Kate helps Ryan. Mike helps Jane. Sarah helps Karen. James helps Lucy. Mike helps,14,Jane, Rachel.,False
Lisa fears Linda. Kate fears Adam. Mark fears Olivia. Anna fears Zoe. Mary fears Jake. Paul fears Karen. Sarah fears Ryan. David fears Sophia. Amy fears Eric. Chris fears Jason. Laura fears Andrew. Peter fears Helen. Mike fears Brian. Tom fears Jane. Alex fears Emily. Kevin fears Robert. Tom fears,14,Jane, Susan.,False
Sarah asks Daniel. Peter asks Linda. David asks Brian. Tom asks Lucy. Mike asks Thomas. Emma asks Jake. Lisa asks Sophia. Kevin asks Ryan. Amy asks Helen. Mark asks Jane. Laura asks Jason. Paul asks Eric. James asks Karen. Mary asks Emily. Alex asks Andrew. Chris asks Olivia. Mary asks,14,Emily, John.,False
Laura sees Robert. David sees Jane. Amy sees Andrew. John sees Thomas. Anna sees Grace. Tom sees Ryan. Mike sees Jason. Emma sees Lucy. Chris sees Daniel. Paul sees Jake. Sarah sees Adam. Kevin sees Brian. Peter sees Olivia. Susan sees Helen. Kate sees Zoe. James sees Emily. Susan sees,14,Helen, Hannah.,False
Susan likes Linda. Paul likes Andrew. Chris likes Zoe. Emma likes Brian. Sarah likes Jane. Alex likes Thomas. Tom likes Ryan. Peter likes Adam. Kate likes Emily. Anna likes Robert. David likes Jake. Kevin likes Grace. John likes Lucy. Mary likes Eric. Mark likes Sophia. Laura likes Jason. Mary likes,14,Eric, Eric.,True
Mary texts Ryan. Paul texts Andrew. Amy texts Daniel. Susan texts Jason. Anna texts Olivia. Peter texts Zoe. John texts Thomas. Mark texts Karen. David texts Brian. Tom texts Emily. Sarah texts Jake. Kevin texts Linda. Lisa texts Lucy. James texts Robert. Kate texts Helen. Mike texts Jane. James texts,14,Robert, Robert.,True
Lisa trusts Robert. Emma trusts Zoe. Susan trusts Daniel. Tom trusts Grace. Alex trusts Brian. James trusts Sophia. Mark trusts Karen. Paul trusts Eric. Anna trusts Helen. Amy trusts Emily. Laura trusts Lucy. Mike trusts Thomas. Mary trusts Ryan. Sarah trusts Jane. Chris trusts Adam. John trusts Jason. Sarah trusts,14,Jane, David.,False
Kate asks Robert. Mary asks Linda. Anna asks Jake. David asks Brian. Tom asks Olivia. Emma asks Thomas. James asks Jason. Paul asks Helen. Mike asks Emily. Sarah asks Karen. Alex asks Grace. Mark asks Sophia. Laura asks Lucy. Amy asks Andrew. Chris asks Daniel. John asks Ryan. Amy asks,14,Andrew, Andrew.,True
Kate likes Helen. Mary likes Lucy. Paul likes Ryan. Anna likes Linda. James likes Emily. John likes Adam. Amy likes Jane. Emma likes Zoe. Sarah likes Olivia. Susan likes Jake. Chris likes Grace. Lisa likes Karen. David likes Jason. Mike likes Brian. Peter likes Sophia. Tom likes Robert. Mike likes,14,Brian, Rachel.,False
Paul visits Eric. Anna visits Linda. Kevin visits Karen. Laura visits Helen. Alex visits Sophia. Amy visits Grace. Lisa visits Daniel. Mark visits Zoe. Mary visits Jason. Kate visits Robert. Sarah visits Ryan. Mike visits Jane. David visits Jake. Susan visits Olivia. John visits Lucy. Tom visits Brian. Susan visits,14,Olivia, Olivia.,True
Mike helps Robert. Mary helps Daniel. Sarah helps Lucy. Peter helps Zoe. Emma helps Linda. Susan helps Karen. James helps Thomas. Tom helps Emily. Amy helps Ryan. Kate helps Jake. Paul helps Jason. Kevin helps Helen. Chris helps Sophia. Lisa helps Andrew. Mark helps Adam. David helps Grace. Mark helps,15,Adam, Adam.,True
Peter helps Zoe. Sarah helps Lucy. James helps Linda. Laura helps Olivia. Chris helps Brian. Alex helps Andrew. John helps Robert. Anna helps Helen. Susan helps Jane. Mary helps Karen. Tom helps Sophia. David helps Adam. Kevin helps Jason. Emma helps Emily. Mike helps Daniel. Paul helps Ryan. Mike helps,15,Daniel, Daniel.,True
Susan pays Thomas. Tom pays Daniel. John pays Lucy. Lisa pays Zoe. Laura pays Jane. Mary pays Grace. Mark pays Andrew. Paul pays Brian. Mike pays Eric. Alex pays Linda. Kevin pays Karen. Kate pays Helen. Peter pays Adam. Sarah pays Olivia. Emma pays Emily. Amy pays Ryan. Emma pays,15,Emily, David.,False
James follows Ryan. David follows Andrew. Paul follows Brian. Emma follows Zoe. Amy follows Eric. Sarah follows Robert. Peter follows Jane. Kevin follows Jake. Kate follows Adam. Tom follows Linda. Lisa follows Grace. Alex follows Sophia. Mike follows Karen. Chris follows Jason. Laura follows Thomas. Mark follows Emily. Laura follows,15,Thomas, Thomas.,True
Laura thanks Lucy. Amy thanks Sophia. David thanks Grace. Mary thanks Andrew. Kevin thanks Adam. Peter thanks Jason. Chris thanks Linda. Sarah thanks Thomas. James thanks Helen. Paul thanks Jake. John thanks Olivia. Mike thanks Daniel. Emma thanks Robert. Anna thanks Eric. Kate thanks Brian. Lisa thanks Emily. Kate thanks,15,Brian, Brian.,True
Emma calls Ryan. Mary calls Sophia. James calls Robert. Chris calls Jane. Paul calls Karen. David calls Helen. Kevin calls Brian. Kate calls Jake. Mike calls Olivia. Susan calls Eric. Amy calls Zoe. Mark calls Andrew. Laura calls Linda. John calls Jason. Sarah calls Thomas. Peter calls Lucy. Sarah calls,15,Thomas, Thomas.,True
Anna visits Grace. Alex visits Zoe. James visits Brian. Mary visits Jason. Laura visits Ryan. Mike visits Linda. Lisa visits Robert. David visits Sophia. Emma visits Andrew. Mark visits Jane. Susan visits Daniel. Peter visits Eric. Chris visits Thomas. Sarah visits Jake. John visits Helen. Tom visits Olivia. John visits,15,Helen, Olivia.,False
Tom thanks Lucy. Peter thanks Sophia. Emma thanks Ryan. Mike thanks Jane. Kevin thanks Helen. Amy thanks Adam. Paul thanks Jason. Alex thanks Jake. Lisa thanks Thomas. Susan thanks Grace. Kate thanks Andrew. John thanks Robert. James thanks Karen. Mary thanks Linda. Laura thanks Brian. Mark thanks Eric. Laura thanks,15,Brian, Brian.,True
Mike texts Helen. Amy texts Ryan. David texts Jake. Paul texts Linda. Kevin texts Sophia. Tom texts Zoe. Lisa texts Emily. James texts Grace. Susan texts Karen. Mark texts Eric. Alex texts Robert. Emma texts Andrew. Mary texts Lucy. Laura texts Daniel. John texts Olivia. Sarah texts Thomas. John texts,15,Olivia, Olivia.,True
Amy follows Grace. David follows Robert. Chris follows Ryan. John follows Emily. Mark follows Helen. Susan follows Jason. Paul follows Olivia. Anna follows Brian. Mike follows Thomas. Laura follows Zoe. Emma follows Sophia. Sarah follows Eric. Mary follows Linda. Lisa follows Daniel. Tom follows Jake. Alex follows Lucy. Tom follows,15,Jake, Kate.,False
Sarah tells Helen. Kevin tells Jason. Lisa tells Linda. Anna tells Emily. Alex tells Olivia. Chris tells Adam. Mike tells Ryan. Laura tells Thomas. Mark tells Sophia. Emma tells Daniel. John tells Eric. James tells Grace. Kate tells Jake. Amy tells Jane. David tells Robert. Susan tells Brian. David tells,15,Robert, Robert.,True
Tom fears Eric. Amy fears Jason. Laura fears Emily. Lisa fears Olivia. Kate fears Daniel. Mark fears Grace. Emma fears Adam. John fears Sophia. Sarah fears Robert. David fears Karen. Alex fears Zoe. Peter fears Jane. Chris fears Lucy. Mary fears Thomas. Susan fears Brian. Paul fears Helen. Susan fears,15,Brian, Michael.,False
Susan likes Andrew. Kate likes Jason. Mark likes Jake. Laura likes Emily. David likes Helen. Amy likes Eric. Mike likes Olivia. Chris likes Grace. Paul likes Adam. Mary likes Robert. Alex likes Linda. James likes Sophia. John likes Lucy. Peter likes Zoe. Lisa likes Thomas. Anna likes Daniel. Lisa likes,15,Thomas, Thomas.,True
Susan helps Helen. Laura helps Adam. Chris helps Jake. John helps Andrew. Anna helps Linda. David helps Daniel. Mike helps Zoe. Emma helps Grace. Peter helps Thomas. Tom helps Jason. Mary helps Olivia. Mark helps Jane. Alex helps Eric. Paul helps Robert. Kevin helps Emily. Kate helps Brian. Kevin helps,15,Emily, Emily.,True
Amy thanks Jane. Kevin thanks Jason. Mary thanks Thomas. David thanks Jake. Sarah thanks Olivia. Paul thanks Eric. James thanks Andrew. Susan thanks Karen. Mark thanks Zoe. Laura thanks Emily. Peter thanks Linda. John thanks Helen. Lisa thanks Robert. Mike thanks Daniel. Alex thanks Grace. Emma thanks Lucy. Alex thanks,15,Grace, Grace.,True
Kate knows Helen. James knows Emily. Mike knows Brian. Anna knows Daniel. Tom knows Ryan. Paul knows Sophia. Laura knows Linda. Alex knows Andrew. Peter knows Eric. David knows Robert. John knows Jane. Chris knows Grace. Mark knows Olivia. Sarah knows Karen. Susan knows Thomas. Mary knows Lucy. Susan knows,15,Thomas, Thomas.,True
Sarah helps Karen. John helps Thomas. Chris helps Lucy. Susan helps Sophia. David helps Robert. Peter helps Ryan. James helps Olivia. Lisa helps Jane. Amy helps Helen. Anna helps Emily. Mike helps Zoe. Tom helps Daniel. Kevin helps Jake. Laura helps Linda. Emma helps Andrew. Paul helps Grace. Emma helps,15,Andrew, Andrew.,True
Laura thanks Karen. David thanks Brian. Mary thanks Linda. Mike thanks Adam. Tom thanks Jason. Kevin thanks Daniel. Lisa thanks Robert. Mark thanks Emily. Emma thanks Jane. Susan thanks Thomas. Sarah thanks Eric. Alex thanks Helen. John thanks Andrew. James thanks Zoe. Anna thanks Grace. Peter thanks Lucy. Anna thanks,15,Grace, Grace.,True
Sarah needs Daniel. Mary needs Zoe. Kate needs Brian. Amy needs Jake. Chris needs Karen. Tom needs Lucy. Susan needs Adam. Alex needs Linda. John needs Helen. Mike needs Robert. Anna needs Andrew. Lisa needs Olivia. Kevin needs Emily. Peter needs Jason. Laura needs Sophia. Paul needs Ryan. Laura needs,15,Sophia, Ryan.,False
Sarah fears Helen. Lisa fears Jason. Mary fears Emily. Paul fears Daniel. James fears Eric. Kate fears Brian. Susan fears Zoe. Anna fears Sophia. Chris fears Olivia. Peter fears Robert. Kevin fears Karen. David fears Jane. Amy fears Grace. Laura fears Jake. Tom fears Thomas. Alex fears Ryan. Tom fears,15,Thomas, Sarah.,False
Peter tells Lucy. Kevin tells Olivia. Kate tells Andrew. Tom tells Sophia. Mike tells Grace. Alex tells Adam. Lisa tells Emily. Susan tells Linda. Laura tells Brian. Chris tells Ryan. David tells Jane. Anna tells Helen. James tells Robert. Mark tells Karen. Paul tells Thomas. Mary tells Jason. Mary tells,16,Jason, Jason.,True
Paul knows Karen. James knows Adam. Mark knows Brian. David knows Zoe. Sarah knows Olivia. Amy knows Jane. Kevin knows Grace. Mary knows Lucy. Emma knows Ryan. Lisa knows Eric. Kate knows Jason. Tom knows Robert. Alex knows Jake. Chris knows Helen. Laura knows Daniel. Peter knows Andrew. Peter knows,16,Andrew, Andrew.,True
Anna trusts Daniel. Susan trusts Eric. John trusts Linda. Sarah trusts Sophia. Laura trusts Ryan. Tom trusts Jason. Emma trusts Brian. Kevin trusts Zoe. James trusts Jane. Mark trusts Olivia. Amy trusts Emily. David trusts Adam. Lisa trusts Grace. Mary trusts Lucy. Chris trusts Thomas. Alex trusts Helen. Alex trusts,16,Helen, Helen.,True
Kate sees Emily. Mark sees Robert. James sees Ryan. Lisa sees Zoe. David sees Andrew. Laura sees Adam. Amy sees Brian. John sees Jane. Susan sees Eric. Sarah sees Karen. Chris sees Grace. Tom sees Daniel. Alex sees Sophia. Anna sees Linda. Mary sees Thomas. Emma sees Lucy. Emma sees,16,Lucy, Lucy.,True
Mark thanks Helen. Sarah thanks Robert. Chris thanks Adam. Alex thanks Jake. John thanks Daniel. Amy thanks Zoe. Kevin thanks Olivia. Paul thanks Lucy. Emma thanks Linda. Anna thanks Brian. Peter thanks Grace. Kate thanks Thomas. Lisa thanks Jason. James thanks Eric. Susan thanks Jane. David thanks Karen. David thanks,16,Karen, Karen.,True
Kevin sees Grace. Susan sees Andrew. Peter sees Daniel. Mary sees Brian. Kate sees Eric. Paul sees Robert. Tom sees Helen. John sees Olivia. Mike sees Adam. Anna sees Emily. Sarah sees Jake. Alex sees Zoe. Mark sees Sophia. Lisa sees Thomas. Chris sees Ryan. David sees Jason. David sees,16,Jason, Jason.,True
Laura meets Daniel. Amy meets Karen. James meets Helen. Peter meets Jane. David meets Thomas. Mary meets Eric. Tom meets Brian. Kevin meets Linda. John meets Olivia. Sarah meets Andrew. Mike meets Jason. Paul meets Adam. Kate meets Sophia. Anna meets Grace. Emma meets Robert. Lisa meets Emily. Lisa meets,16,Emily, Emily.,True
Alex sees Daniel. Paul sees Karen. Kevin sees Lucy. Mary sees Zoe. James sees Jake. Chris sees Brian. Laura sees Olivia. Anna sees Thomas. Susan sees Grace. Lisa sees Adam. Tom sees Andrew. Sarah sees Ryan. Amy sees Sophia. Peter sees Linda. Kate sees Jason. Mark sees Helen. Mark sees,16,Helen, Helen.,True
Tom sees Jake. Paul sees Eric. Kevin sees Emily. Amy sees Linda. Sarah sees Ryan. John sees Zoe. Kate sees Sophia. Lisa sees Grace. Chris sees Robert. Emma sees Olivia. Mark sees Daniel. Laura sees Jane. Alex sees Karen. Peter sees Andrew. Mary sees Jason. Anna sees Helen. Anna sees,16,Helen, Helen.,True
Chris loves Sophia. John loves Thomas. Tom loves Linda. Kevin loves Grace. Alex loves Karen. Mike loves Emily. Paul loves Robert. Sarah loves Jake. Laura loves Lucy. Mark loves Brian. Peter loves Andrew. David loves Adam. James loves Helen. Kate loves Jason. Mary loves Daniel. Susan loves Jane. Susan loves,16,Jane, Jane.,True
Anna hates Thomas. Kevin hates Lucy. Emma hates Adam. Mary hates Ryan. Tom hates Karen. Peter hates Robert. Lisa hates Daniel. Susan hates Sophia. Laura hates Jane. David hates Linda. Mark hates Olivia. Alex hates Eric. Amy hates Grace. Sarah hates Emily. Kate hates Andrew. James hates Zoe. James hates,16,Zoe, Zoe.,True
Kevin wants Lucy. John wants Sophia. Laura wants Robert. Mike wants Jane. Paul wants Daniel. Anna wants Jake. Mark wants Ryan. Lisa wants Helen. Susan wants Zoe. Mary wants Thomas. James wants Adam. Sarah wants Eric. Alex wants Linda. Peter wants Grace. Amy wants Brian. David wants Jason. David wants,16,Jason, Jason.,True
Peter tells Robert. Chris tells Eric. John tells Grace. James tells Zoe. Kate tells Linda. Alex tells Jane. Tom tells Adam. Anna tells Helen. Mary tells Sophia. Kevin tells Emily. Mark tells Ryan. Laura tells Jason. Sarah tells Jake. Mike tells Daniel. Amy tells Lucy. Susan tells Andrew. Susan tells,16,Andrew, Andrew.,True
John finds Brian. Laura finds Emily. Paul finds Linda. Alex finds Daniel. Susan finds Grace. David finds Jason. Mike finds Sophia. James finds Lucy. Lisa finds Helen. Peter finds Zoe. Sarah finds Thomas. Tom finds Eric. Kate finds Andrew. Emma finds Karen. Mark finds Robert. Anna finds Adam. Anna finds,16,Adam, Adam.,True
Kate thanks Karen. Chris thanks Adam. Alex thanks Daniel. Peter thanks Jane. Anna thanks Lucy. James thanks Grace. John thanks Thomas. Mark thanks Olivia. Amy thanks Ryan. Sarah thanks Linda. Susan thanks Robert. Laura thanks Emily. Kevin thanks Zoe. Paul thanks Brian. Tom thanks Jake. Mike thanks Helen. Mike thanks,16,Helen, Helen.,True
James fears Emily. Mary fears Helen. Sarah fears Grace. Chris fears Karen. Lisa fears Eric. Anna fears Thomas. Laura fears Sophia. Mark fears Zoe. Emma fears Olivia. Alex fears Andrew. Mike fears Jason. John fears Adam. Tom fears Brian. Amy fears Ryan. David fears Linda. Peter fears Jane. Peter fears,16,Jane, Jane.,True
Emma texts Daniel. Susan texts Robert. John texts Andrew. Chris texts Linda. Anna texts Lucy. Peter texts Jake. Tom texts Jane. Laura texts Brian. Kate texts Jason. Sarah texts Helen. Lisa texts Adam. David texts Olivia. Mary texts Ryan. Paul texts Eric. James texts Emily. Kevin texts Zoe. Kevin texts,16,Zoe, Zoe.,True
Anna hates Emily. Peter hates Robert. Laura hates Olivia. Mary hates Jake. Tom hates Andrew. Kevin hates Lucy. Chris hates Karen. Amy hates Helen. Mark hates Adam. Mike hates Ryan. James hates Zoe. Susan hates Thomas. Alex hates Linda. Emma hates Sophia. David hates Brian. Kate hates Jane. Kate hates,16,Jane, Jane.,True
James likes Linda. Kevin likes Grace. Laura likes Ryan. Alex likes Zoe. David likes Andrew. Mary likes Eric. Lisa likes Jason. Anna likes Adam. Kate likes Brian. Tom likes Robert. Chris likes Thomas. Susan likes Olivia. Peter likes Helen. Sarah likes Jane. John likes Lucy. Amy likes Daniel. Amy likes,16,Daniel, Daniel.,True
Mary sees Brian. Kate sees Jake. Kevin sees Eric. Mark sees Linda. Tom sees Thomas. Laura sees Zoe. James sees Grace. Amy sees Sophia. Paul sees Ryan. Mike sees Helen. Anna sees Daniel. Alex sees Emily. John sees Andrew. Chris sees Jane. Sarah sees Karen. Emma sees Jason. Emma sees,16,Jason, Jason.,True
