input,target_position,completion
Rose meets Kirk. Lauren meets Howard. Blake meets Juan. Alan meets Lori. Margaret meets Aiden. Brian meets Kara. Susan meets Joan. Nick meets Martha. Jean meets Amelia. Bill meets Valerie. Craig meets Nicole. Katie meets Ken. Amy meets Michelle. Rick meets Ralph. Lucy meets Ian. Max meets Nathan. Rick meets,14,Ralph
Alan urges Roger. Scott urges Kara. Sarah urges Louis. Brian urges Tracy. Kay urges Julian. Bob urges Shirley. Edward urges Richard. Mary urges Todd. Carol urges Alicia. Daniel urges Nancy. Rick urges Juan. Julia urges Kathy. Jason urges Kim. Joseph urges Walter. Dennis urges Marc. Rad urges Rob. Joseph urges,14,Walter
Dean meets Irene. Charles meets Nancy. Susan meets Andrea. Steve meets Kay. Harry meets Kyle. Jenny meets Kurt. Brian meets Kim. Anne meets Margaret. Jerry meets Ronald. Kathy meets Logan. Mark meets Oscar. Robert meets Lori. Jake meets Ian. Bob meets Valerie. John meets Lydia. Grace meets Adrian. Bob meets,14,Valerie
Faith commands Victoria. Anne commands Violet. Carl commands Kelly. Bill commands Kathy. Michael commands Melanie. Kevin commands Ruby. Craig commands Kyle. Lucy commands Renee. Henry commands Stan. David commands Neil. Lauren commands Todd. Mark commands Ray. Maggie commands Nicholas. Louis commands Sara. Joseph commands Lauren. Helen commands Pam. Louis commands,14,Sara
Josh follows Howard. Liz follows Sally. Alan follows Louis. Leo follows Adrian. Paul follows Ashley. Steve follows Sara. Adam follows Martin. Donna follows Valerie. Joy follows Sheila. Amy follows Sandra. Linda follows Teresa. Carol follows Vincent. Andrew follows Phil. Harry follows Nancy. Laura follows Patrick. Mark follows Zach. Harry follows,14,Nancy
June commands Oscar. Melissa commands Michael. Joe commands April. Frank commands Patrick. Anna commands Natalie. Thomas commands Sandra. Jill commands Judy. Mark commands Liz. Ryan commands Philip. Emily commands Juan. Matt commands Phil. Marie commands Kirk. Julia commands Kurt. Justin commands Nancy. Faith commands Joy. Alan commands Melanie. Justin commands,14,Nancy
Dave allows Martin. Eric allows Monica. Josh allows Louis. Jack allows Kelly. Martin allows Joan. Peter allows Ted. Nick allows Sandra. David allows Anthony. Louis allows Kyle. Andrew allows Marc. Lisa allows Ruby. Tom allows Paula. Ruth allows Vincent. Steve allows Alicia. Steven allows Jordan. Karen allows Martha. Steve allows,14,Alicia
Harry backs Ronald. Liz backs Amber. Laura backs Jenny. Matt backs Sylvia. Kim backs Kim. Nick backs Janet. Leon backs Alexa. Ken backs Todd. Ryan backs Justin. Luke backs Kelly. Peter backs Irene. Emma backs Joy. Thomas backs Angela. Ian backs Joan. Kurt backs Vincent. Lauren backs Russell. Ian backs,14,Joan
Karen chooses Martha. Amy chooses Jenny. Bob chooses Zach. Alice chooses Keith. Will chooses Melissa. Eric chooses Jill. Ryan chooses Rita. Joe chooses Roger. Rose chooses Howard. Emma chooses Ronald. Steve chooses Ken. Harry chooses Lauren. Luke chooses Russell. Kevin chooses Kay. John chooses Isabel. Sarah chooses Margaret. Kevin chooses,14,Kay
Liz consoles Sean. Carol consoles Robin. Jake consoles Sandra. Kathy consoles Melanie. Tony consoles Leon. Kevin consoles Wayne. Kate consoles Richard. Lisa consoles Zach. Anne consoles Sheila. Max consoles Juan. Lily consoles Phil. Lauren consoles Isaac. Grace consoles Aiden. Jason consoles Stan. Andrew consoles Melissa. Faith consoles Alicia. Jason consoles,14,Stan
Ellen bothers Natalie. Eric bothers Kara. Jordan bothers Todd. Juan bothers Noah. Kelly bothers Isaac. Johnny bothers Philip. John bothers Rita. Lauren bothers Jean. Jason bothers Violet. Marie bothers Janet. Ryan bothers Louis. Amy bothers Juan. Bob bothers Kurt. Hope bothers Wanda. Leo bothers Ralph. Howard bothers Russell. Hope bothers,14,Wanda
Rad attracts Irene. Melissa attracts Ray. Peter attracts Rob. Jerry attracts Maggie. Diana attracts Adrian. Lauren attracts Martha. Anna attracts Joan. Paul attracts Olga. Ken attracts Kathy. Martin attracts Jean. Jane attracts Monica. Aaron attracts Alicia. Donna attracts Juan. Helen attracts Isaac. Steve attracts Ruby. Mark attracts Lydia. Helen attracts,14,Isaac
Dave thanks Olga. Robert thanks Joseph. Harry thanks Irene. Charles thanks Louis. Amy thanks Isabel. Karen thanks Jenny. Jason thanks Oscar. Jill thanks Marc. Tony thanks Nicholas. Tom thanks Robin. Carl thanks Phil. Ben thanks Monica. Jordan thanks Amelia. Ryan thanks Russell. Bill thanks Michelle. Rad thanks Johnny. Ryan thanks,14,Russell
Dean offers Angela. Nick offers Lydia. Katie offers Oscar. Greg offers Logan. Thomas offers Richard. Alan offers Valerie. Maria offers Marc. Jake offers Louis. Leon offers Michael. Lauren offers Tyler. Lucy offers Sylvia. Aaron offers Kurt. Mark offers Amber. Steven offers Ian. Susan offers Vanessa. Jack offers Maggie. Steven offers,14,Ian
Katie guides Martin. Peter guides Patrick. Karen guides Kara. Thomas guides Pam. Jeff guides June. Leo guides Roy. Alex guides Jerry. Jerry guides Oscar. Jack guides Sylvia. Marie guides William. Michael guides Kim. Ruth guides Valerie. Hannah guides Lydia. Louis guides Michael. Claire guides Justin. Austin guides Rachel. Louis guides,14,Michael
Mary likes Ted. June likes Nicole. Howard likes Nancy. Robert likes Justin. Eric likes Alison. Helen likes Rebecca. Hannah likes Leo. Michael likes Ray. Maria likes Alexa. Karen likes Kara. Justin likes Neil. Susan likes Maggie. Joe likes Rachel. Carol likes Zach. James likes Melanie. Johnny likes Terry. Carol likes,14,Zach
Jerry judges Travis. Joe judges Andrea. Henry judges Norman. Maria judges Nicole. Mike judges Martha. Chris judges Troy. Karen judges Juan. Dean judges Richard. Alan judges Jenny. Greg judges Ray. Jane judges June. Adam judges Todd. Kelly judges Valerie. Tim judges Anthony. Juan judges Rebecca. Louis judges Melissa. Tim judges,14,Anthony
Lauren reminds Tyler. Kay reminds Russell. Keith reminds Leon. Jane reminds Justin. Megan reminds Andrea. Kate reminds Roy. Hope reminds Alison. Ellen reminds Vanessa. Laura reminds Jerry. Julia reminds Pam. Pat reminds Travis. Peter reminds Jill. Grace reminds Amelia. Marie reminds Sara. Hannah reminds Rita. Karen reminds Roger. Marie reminds,14,Sara
Katie tells Patrick. Julia tells Tyler. Linda tells Louis. Juan tells Ken. Joy tells Kara. Emily tells Pam. Alan tells Irene. Jean tells Terry. Brian tells Ian. Dean tells Monica. Marc tells Vanessa. Lucy tells Jordan. Tony tells Rebecca. Diana tells Nicholas. James tells Ted. Rose tells Travis. Diana tells,14,Nicholas
Jack saves Leah. Michael saves Nancy. Tony saves Kathy. Emily saves Wayne. David saves Aiden. Carol saves Logan. Dennis saves Ronald. Bill saves Johnny. Emma saves Nathan. Rose saves Margaret. John saves Tracy. Sarah saves Ruby. Jerry saves Shirley. Aaron saves Natalie. James saves Amelia. Gary saves Sara. Aaron saves,14,Natalie
George takes Alexa. Mark takes Martha. Greg takes Ray. Andrew takes Louis. Blake takes Russell. Jenny takes Stephen. Rad takes Philip. Carl takes Valerie. Dennis takes Violet. Johnny takes Amber. Lauren takes Ashley. Donna takes Kara. Justin takes Kirk. Arthur takes Sylvia. Paul takes Liz. Anne takes Zach. Arthur takes,14,Sylvia
Eric cares Sara. Anne cares Peggy. Kelly cares Judy. Charles cares Johnny. Mary cares Roger. Amy cares Tracy. Gary cares Noah. Melissa cares Neil. Matt cares Lydia. Ruth cares Kurt. Jean cares Melanie. Jenny cares Isaac. Howard cares Victoria. Edward cares Olga. Daniel cares Natalie. Kate cares Aiden. Edward cares,14,Olga
Kelly trusts Patrick. Anne trusts April. Daniel trusts Oscar. Joy trusts Victoria. Helen trusts Martha. Marc trusts Ray. Lucy trusts Leo. James trusts Shirley. Mike trusts Sally. Charles trusts Nicholas. Sarah trusts Richard. Rose trusts Sharon. Adam trusts Jill. Carl trusts Teresa. Marie trusts Robin. Will trusts Melissa. Carl trusts,14,Teresa
Charles comforts Victor. Anna comforts Judy. Linda comforts Monica. Maria comforts Kyle. Austin comforts Paula. Laura comforts Robin. Lauren comforts Norman. Joseph comforts Michelle. June comforts Natalie. Alex comforts Marie. Faith comforts Alicia. Blake comforts Rachel. Jordan comforts Ian. Dean comforts Ted. Martin comforts Isaac. Sam comforts Vanessa. Dean comforts,14,Ted
Grace answers Ruby. Karen answers Rebecca. Julia answers Justin. Steve answers Marc. Ellen answers Judy. Craig answers Alicia. Alice answers Maggie. Eric answers Pam. Kurt answers Rachel. Maria answers Sharon. Anne answers Kim. Kathy answers Sandra. Greg answers Melanie. Dennis answers Russell. Dean answers Lauren. Ryan answers Martha. Dennis answers,14,Russell
Johnny needs Ronald. Tony needs Robin. Kelly needs Tyler. Maria needs Aiden. Jane needs Terry. Hope needs Nicole. Justin needs Ralph. Ben needs Isabel. Ryan needs Ken. Dave needs Olga. David needs Adrian. Alan needs Keith. Ruth needs Sharon. June needs Alicia. Pat needs Sue. Eric needs Kyle. June needs,14,Alicia
Dennis pays Andrea. Anne pays Ron. Tony pays Violet. Gary pays Maggie. Margaret pays Wanda. Louis pays Victoria. Kim pays Ronald. Bob pays Leah. Susan pays Sandra. Joe pays Renee. Sarah pays Sean. Bill pays Melanie. Chris pays Todd. Daniel pays Juan. Steve pays Kyle. Rad pays Amber. Daniel pays,14,Juan
Kathy serves Joan. Chris serves Sylvia. Rad serves Robin. Susan serves Russell. Michael serves Vanessa. Jake serves Melanie. Mike serves Janet. Rose serves Sean. Joseph serves Kirk. Margaret serves Kay. Lauren serves Ted. Arthur serves Adrian. Alice serves Richard. Jeff serves Amber. Anne serves Nicholas. Donna serves Martha. Jeff serves,14,Amber
Alex boosts Joy. Tim boosts Phil. Ellen boosts Janet. Megan boosts Nancy. Karen boosts Martha. Jill boosts Oscar. Diana boosts Maggie. Blake boosts Nicholas. Harry boosts Vincent. Kyle boosts Keith. Peter boosts Leo. Robert boosts Alison. Anna boosts Peggy. Michael boosts Sue. Amy boosts Zach. Sam boosts Stan. Michael boosts,14,Sue
Kelly attacks Robin. Jill attacks Pam. Liz attacks Lauren. Kyle attacks Walter. Julia attacks Amber. Austin attacks Ray. Jeff attacks Teresa. Marie attacks Louis. Martin attacks Stan. Chris attacks Michelle. Megan attacks Joan. Anna attacks Stephanie. Robert attacks Noah. Keith attacks Ronald. Daniel attacks Nancy. Rick attacks Melissa. Keith attacks,14,Ronald
Helen chooses Alison. Jake chooses Ashley. Austin chooses Neil. Ben chooses Aiden. Max chooses Leon. Greg chooses Michelle. Andrew chooses Liz. Carl chooses Lauren. Kim chooses Lori. Craig chooses Richard. Maria chooses Anthony. Emily chooses Sheila. Julia chooses Alicia. Linda chooses Stan. Kyle chooses Johnny. Scott chooses Joan. Linda chooses,14,Stan
Rose consoles Rita. Max consoles Melanie. Hannah consoles Tyler. Peter consoles Ron. Maria consoles Troy. Matt consoles Rachel. Joseph consoles Neil. Eric consoles Joseph. Jason consoles Liam. Melissa consoles Lori. Ben consoles Kyle. Marie consoles Monica. Kurt consoles Liz. Joe consoles Russell. Harry consoles Juan. Will consoles Johnny. Joe consoles,14,Russell
Kathy opens Vincent. Tom opens Sheila. Louis opens Kelly. Kelly opens Stan. Thomas opens Ted. Emily opens Keith. Susan opens Ronald. Gary opens Victoria. Will opens Liam. Dave opens Kirk. Ellen opens Johnny. Luke opens Marc. Jack opens Marie. Howard opens Renee. Joseph opens Terry. Dean opens Ron. Howard opens,14,Renee
June challenges Tracy. Amy challenges Renee. Dean challenges Vincent. Anne challenges Ruby. Alex challenges Nicole. Edward challenges Nathan. Claire challenges Rob. Jerry challenges Joseph. Greg challenges Johnny. Rad challenges Ken. Sarah challenges Leo. Rick challenges Janet. Paul challenges Nancy. Joy challenges Ted. Steven challenges Pam. Bill challenges Martin. Joy challenges,14,Ted
Steven inspires Melissa. Jake inspires Melanie. Charles inspires Rob. Joy inspires Vanessa. Mark inspires Marie. Adam inspires Jenny. Bill inspires Rita. Howard inspires Neil. Max inspires June. Paul inspires Robin. Megan inspires Patrick. Kyle inspires Amber. Helen inspires Stephanie. Fred inspires Renee. Tom inspires Philip. Alan inspires Maggie. Fred inspires,14,Renee
Thomas pays Noah. Chris pays Ken. Sarah pays Wayne. Jane pays Martin. Adam pays Johnny. Helen pays Roy. Martin pays Joan. Bob pays Jacob. Lily pays Justin. Howard pays Margaret. Tony pays April. John pays Leon. Dave pays Ashley. Johnny pays Olga. Craig pays Marie. Kyle pays Kirk. Johnny pays,14,Olga
Maggie cheers Isabel. Julia cheers Roy. Sarah cheers Stephen. Rad cheers Aiden. Marie cheers Shirley. Chris cheers Kara. Nick cheers Janet. Jordan cheers Juan. Matt cheers Liz. Justin cheers Marie. Jerry cheers Natalie. Kyle cheers Andrea. Andrew cheers Ken. Rose cheers Kelly. Katie cheers Kay. Peter cheers Patrick. Rose cheers,14,Kelly
Tim trusts Walter. Joy trusts Keith. Susan trusts Sylvia. Kelly trusts Albert. Melissa trusts Louis. Kurt trusts Terry. Laura trusts Michael. Fred trusts Richard. Alex trusts Melissa. Jason trusts Peggy. Jenny trusts Andrea. Kay trusts Kim. Eric trusts Angela. Helen trusts Ted. Frank trusts Leah. Juan trusts Valerie. Helen trusts,14,Ted
Louis thanks Isabel. Justin thanks Angela. Tony thanks Pam. Josh thanks Jacob. Robert thanks Shirley. Jill thanks Ralph. Dean thanks Marie. Claire thanks Teresa. Katie thanks Oscar. Ellen thanks Philip. Leo thanks Pamela. Greg thanks Liam. Fred thanks Ian. Alex thanks Roger. Keith thanks Michelle. Helen thanks Stephanie. Keith thanks,15,Michelle
Aaron prohibits Ron. Kay prohibits Liz. Jordan prohibits Howard. Marc prohibits Kay. Jill prohibits Rob. Claire prohibits Monica. Steve prohibits Leo. Chris prohibits Stan. Edward prohibits Keith. Alice prohibits Liam. Jack prohibits Lauren. Kyle prohibits Michael. Justin prohibits Sean. Henry prohibits Shawn. Bob prohibits Marie. Harry prohibits Sue. Bob prohibits,15,Marie
Pat cooks Joan. Chris cooks Renee. Brian cooks Teresa. Jill cooks Andrea. Hope cooks Leon. Eric cooks Monica. Sarah cooks Paula. Peter cooks Ronald. Dennis cooks Anthony. Nick cooks Isaac. Emily cooks Sheila. Liz cooks Joy. Marc cooks Walter. Matt cooks Sylvia. Bill cooks Rita. Kathy cooks Terry. Bill cooks,15,Rita
Melissa permits Amelia. Helen permits Troy. Jenny permits Sue. Daniel permits Aiden. Luke permits Maggie. Johnny permits Leah. Liz permits Michelle. Lucy permits Sally. Alex permits Margaret. Edward permits Teresa. Margaret permits Robin. Kay permits Louis. Justin permits Marc. Donna permits Amber. Keith permits Jordan. Martin permits Rita. Keith permits,15,Jordan
Matt commands Shirley. Frank commands Kim. Kyle commands Alicia. Julia commands Joan. Keith commands Tracy. Leon commands Keith. James commands Paula. Jason commands Monica. Chris commands Vanessa. Rad commands Nancy. Rick commands Jacob. Sarah commands Jerry. Jill commands Todd. Henry commands Juan. Max commands Leon. Emily commands Sheila. Max commands,15,Leon
Tom changes Melissa. Eric changes Sandra. Howard changes Peggy. Leon changes Norman. Anne changes Melanie. Alex changes Aiden. Juan changes Anthony. Ryan changes Joseph. Bob changes Terry. Kay changes Vincent. Kurt changes Nathan. Bill changes Alicia. Lauren changes Louis. Anna changes Robin. Sam changes Michelle. Thomas changes Sheila. Sam changes,15,Michelle
Adam faces Jean. Alan faces Rebecca. Charles faces Michelle. Luke faces Jenny. Lauren faces Oscar. Thomas faces Violet. Donna faces Aiden. Kate faces Kara. Hannah faces Liam. Pat faces Lydia. Nick faces Wanda. James faces Martin. Linda faces Lauren. Hope faces June. Justin faces Teresa. Scott faces Travis. Justin faces,15,Teresa
Grace demands William. Margaret demands Ashley. Helen demands Neil. Rick demands Noah. Jill demands Stephanie. Nick demands Kathy. Michael demands Zach. Mike demands Amelia. Joe demands Alexa. Karen demands Rob. Leo demands Kyle. Craig demands Kim. Kelly demands Walter. Lisa demands Sharon. Jake demands Louis. Anne demands Angela. Jake demands,15,Louis
Andrew risks Lydia. Kyle risks Teresa. Kathy risks Kathy. Jill risks Ashley. Arthur risks Kara. Lauren risks Ray. Tom risks Tyler. Carl risks Kyle. Howard risks Lori. Lucy risks Lauren. June risks Sheila. Jenny risks Roy. Kevin risks Jacob. George risks June. Mark risks Alison. James risks Victor. Mark risks,15,Alison
Daniel holds Rachel. Margaret holds Maggie. Julia holds Tracy. Dave holds Rebecca. Tony holds Martin. Kathy holds Victor. Alice holds Anthony. Jean holds Natalie. Michael holds Johnny. Steve holds Jill. Carl holds Ron. Rad holds Isaac. Jason holds Patrick. Amy holds Kelly. Steven holds Ruby. Jenny holds William. Steven holds,15,Ruby
Jordan cares Norman. June cares Ted. Kelly cares Amber. Joy cares Stephanie. Ian cares Michael. Joseph cares Kathy. Lucy cares Ruby. Thomas cares Kay. Rose cares Ken. Frank cares Anthony. Dean cares Nicole. Ken cares Kim. Sarah cares Pamela. Tim cares Richard. Margaret cares Judy. Jane cares Shawn. Margaret cares,15,Judy
Paul parks Michael. Katie parks Philip. Tom parks Jerry. Henry parks Victor. Susan parks Joy. Ken parks Kurt. James parks Ralph. Austin parks Logan. Laura parks Angela. Rad parks Sylvia. Karen parks Michelle. Ben parks Alison. George parks Lydia. Lisa parks Lauren. Lauren parks Oscar. David parks April. Lauren parks,15,Oscar
Kevin writes Joan. Bill writes Valerie. Steven writes Margaret. Rad writes Neil. Arthur writes Wanda. Eric writes Kara. Will writes Patrick. Susan writes Ralph. Jenny writes Shirley. Helen writes Leo. Tony writes Lydia. Grace writes Stephen. Dave writes Nancy. Diana writes Leah. Thomas writes Sally. Joseph writes Violet. Thomas writes,15,Sally
Helen misses Kay. Steve misses Jordan. Claire misses Tyler. Maggie misses Vincent. Jack misses Kirk. Eric misses William. Lisa misses Judy. Katie misses Ken. Dave misses Olga. Hannah misses Alison. Alan misses Leo. Austin misses Joseph. Tony misses Ron. Jake misses Russell. Grace misses Kara. Rick misses Amelia. Grace misses,15,Kara
Susan saves Sylvia. Kathy saves Victoria. Jill saves Juan. Maria saves Stephen. Scott saves Leon. Jerry saves Liz. Ryan saves Anthony. Amy saves Nicholas. Ruth saves Margaret. Anna saves Vincent. Chris saves Renee. Kevin saves Alicia. Jacob saves Louis. Faith saves Walter. Maggie saves Sheila. Thomas saves Lori. Maggie saves,15,Sheila
Carol wakes Joy. Anna wakes Leo. Frank wakes Peggy. Johnny wakes Jean. Hannah wakes June. Adam wakes Rob. Linda wakes Valerie. Ian wakes Amelia. Karen wakes Rachel. Sarah wakes Ron. Hope wakes Roger. Lily wakes Ted. Blake wakes Russell. Kelly wakes Louis. Mary wakes Kirk. Juan wakes Tyler. Mary wakes,15,Kirk
Howard asks Louis. Kevin asks Joan. Peter asks Rebecca. Brian asks Pamela. Lily asks Patrick. Karen asks Melissa. Jeff asks Isaac. John asks Valerie. Daniel asks Nicole. Steve asks Rita. Liz asks Sheila. Grace asks Martha. Austin asks Kurt. Gary asks Nathan. Marie asks Andrea. Paul asks Shirley. Marie asks,15,Andrea
Sam leaves Liz. Ryan leaves Peggy. Juan leaves Kyle. Craig leaves Ian. Emma leaves Leah. Mark leaves Shawn. Rick leaves Walter. Louis leaves Terry. Liz leaves Nancy. Carl leaves Roger. Jason leaves Oscar. Melissa leaves Teresa. Alex leaves Kara. Lisa leaves Paula. Emily leaves Shirley. Ken leaves Andrea. Emily leaves,15,Shirley
Tom sees April. John sees Sylvia. Hope sees Juan. Kyle sees Keith. Ryan sees Adrian. Mary sees Teresa. Alex sees Violet. Daniel sees Martha. Kate sees Ashley. Lauren sees Jacob. Kay sees Shirley. Chris sees Ronald. Hannah sees Margaret. Rose sees Stephen. Matt sees Johnny. Dennis sees Rita. Matt sees,15,Johnny
Adam closes Leah. Linda closes Wanda. Kathy closes Lauren. Fred closes Sara. Johnny closes Troy. Daniel closes Sean. Henry closes Amber. Eric closes Stephanie. Louis closes Paula. Rad closes Joy. Kevin closes Walter. Peter closes Norman. Claire closes Victoria. Lily closes Ralph. Amy closes Neil. Will closes Justin. Amy closes,15,Neil
Marc advises Teresa. Mike advises Vincent. Anna advises Joy. Tony advises Victor. Matt advises Violet. Diana advises Alison. Thomas advises April. Jean advises Noah. Dave advises Ted. Rad advises Rob. Martin advises Jean. Blake advises Shawn. Josh advises Marie. Mary advises Ian. Gary advises Joan. Grace advises Kara. Gary advises,15,Joan
Claire accompanies Alexa. Ryan accompanies Valerie. Robert accompanies Sheila. Susan accompanies Keith. Nick accompanies Kay. Emma accompanies Paula. Howard accompanies Ron. Austin accompanies Louis. Fred accompanies Kurt. Karen accompanies Oscar. Andrew accompanies Martin. Grace accompanies Nancy. Steven accompanies Joseph. Sam accompanies Roy. Helen accompanies Adrian. John accompanies Tracy. Helen accompanies,15,Adrian
Lily approaches Joan. Nick approaches Jerry. James approaches Joy. Susan approaches April. Josh approaches Travis. Maria approaches Tyler. Max approaches Ronald. Leo approaches Ken. Ken approaches Kelly. Johnny approaches Wayne. Andrew approaches Ian. Rick approaches Logan. Jack approaches Lori. Joseph approaches Liam. Joy approaches June. Marc approaches Stephanie. Joy approaches,15,June
Kate demands Shirley. Austin demands Joy. Amy demands Jean. Linda demands Neil. Carl demands Ron. Kim demands Alexa. Joe demands Phil. Justin demands Irene. Louis demands June. Sarah demands Tracy. Anne demands Alison. Kathy demands Zach. Alice demands Johnny. Jeff demands Ralph. Juan demands Kyle. Steven demands Todd. Juan demands,15,Kyle
Lauren pays Joan. Harry pays Noah. Carol pays Tracy. Jill pays Wanda. Gary pays Howard. Alex pays Alison. Megan pays Angela. Ryan pays Aiden. Rose pays Victor. Lily pays Kara. Fred pays Ashley. Jerry pays Sean. Henry pays Alexa. Leon pays Neil. Lucy pays Todd. Pat pays Natalie. Lucy pays,15,Todd
Linda buys Ashley. Sarah buys Andrea. Daniel buys Tracy. Mark buys Liam. Helen buys Stan. Harry buys Ian. Jenny buys Aiden. Liz buys Jean. Sam buys Jacob. Ben buys Valerie. John buys Sara. Jake buys Irene. Thomas buys Juan. James buys Nathan. David buys Roger. Kurt buys Anthony. David buys,15,Roger
Donna writes Shirley. Rick writes Alicia. Juan writes Ray. Adam writes Pam. Lisa writes Kathy. Joseph writes Margaret. Alice writes Natalie. Kay writes Norman. Steven writes Rita. Lucy writes Aiden. Greg writes Sharon. Ellen writes Ashley. Rad writes Sara. Steve writes Leah. Maria writes Melissa. Jason writes Leo. Maria writes,15,Melissa
Julia changes Lydia. Marie changes Howard. Henry changes Robin. Jeff changes Peggy. Jason changes Lori. Lucy changes Rebecca. Emily changes April. Amy changes Jenny. Liz changes Shirley. June changes Todd. Louis changes Joy. Joseph changes Violet. Paul changes Joseph. Scott changes Stan. Emma changes Sue. Arthur changes Jerry. Emma changes,15,Sue
Julia thanks Roger. Rad thanks Robin. Amy thanks Logan. Juan thanks Ted. Marie thanks Jacob. Sarah thanks Stan. Lily thanks Melanie. Emma thanks Shawn. Austin thanks Johnny. James thanks Amelia. Pat thanks Stephen. Ken thanks Jerry. Kurt thanks Natalie. Henry thanks Nathan. Lucy thanks Joy. Paul thanks Rita. Lucy thanks,15,Joy
Susan takes Alison. Lauren takes Adrian. Martin takes Patrick. Diana takes Monica. Jordan takes Roger. Sam takes William. Harry takes Robin. Kathy takes Melissa. Laura takes Joy. Faith takes Jenny. Bob takes Sara. Megan takes Jill. Liz takes Alexa. Emily takes Howard. Katie takes June. Carl takes Shawn. Katie takes,15,June
Alex hates Stephanie. Jason hates Sean. Peter hates Marc. John hates Alicia. Faith hates Teresa. Blake hates Howard. Jack hates Isaac. Kay hates Kay. Joe hates Kathy. Alan hates Andrea. Anne hates Rachel. Martin hates Melanie. Bill hates Alison. Jeff hates Noah. Lucy hates Sheila. Bob hates Jenny. Lucy hates,15,Sheila
Martin texts Vanessa. Kate texts Louis. Ryan texts Teresa. Melissa texts Todd. Donna texts Valerie. Susan texts Amber. Lily texts Jill. Jacob texts Alison. Chris texts Sean. Daniel texts Rob. Nick texts Isaac. Henry texts Neil. Adam texts Johnny. Craig texts Pam. Steve texts Leon. Max texts Lydia. Steve texts,15,Leon
Peter accepts Rob. Harry accepts Angela. Charles accepts Kirk. Austin accepts Sean. Gary accepts Aiden. Aaron accepts Melissa. Leon accepts Sue. Arthur accepts Stan. Justin accepts Maggie. George accepts Andrea. Jason accepts Zach. Frank accepts Albert. Daniel accepts Lori. Greg accepts Vincent. Ian accepts Neil. Lucy accepts Patrick. Ian accepts,15,Neil
Melissa backs Pam. Aaron backs Louis. Robert backs Lori. Luke backs Ronald. Sarah backs Ruby. Ryan backs Pamela. Alan backs Wayne. Grace backs Sara. Jean backs Alicia. Katie backs Oscar. Charles backs Melissa. Bob backs Vanessa. Megan backs Todd. Michael backs Shawn. Rick backs Robin. Max backs Irene. Rick backs,15,Robin
Bill awards Kurt. Luke awards Martin. Bob awards Ian. Lauren awards Johnny. Alex awards Howard. Eric awards Stephen. Leo awards Ray. Katie awards Rebecca. David awards Nicholas. Leon awards Melanie. Brian awards Vanessa. Kay awards Wayne. Sam awards Amelia. Johnny awards Rachel. Ellen awards Juan. Jake awards Nathan. Ellen awards,15,Juan
Jason approves Jacob. Johnny approves Roger. Jenny approves Pamela. Harry approves Sharon. Steven approves Noah. Edward approves Isaac. Thomas approves Sue. Jerry approves Sara. Leon approves Renee. Kevin approves Walter. Diana approves Liam. Anne approves Jerry. Rick approves Maggie. Maggie approves Melanie. James approves Michelle. Emily approves Howard. James approves,15,Michelle
Daniel answers Lori. Tim answers Jean. John answers Amber. Liz answers Albert. Jerry answers Rob. Kay answers Victor. Laura answers Margaret. Kathy answers Natalie. David answers Jenny. Melissa answers Sara. Katie answers Ralph. Peter answers Teresa. Margaret answers Maggie. Justin answers Wanda. Blake answers Michelle. Charles answers Peggy. Blake answers,15,Michelle
Scott urges Leah. Bill urges Monica. Dennis urges Tracy. Andrew urges Irene. Tom urges Ray. Jerry urges Liz. Rose urges Julian. Jack urges Michael. Pat urges Leo. Ruth urges Kathy. Robert urges Rebecca. Alan urges Joy. Emma urges Leon. Jenny urges Wanda. Jane urges Margaret. Craig urges Ronald. Jane urges,15,Margaret
Karen alerts June. Helen alerts Adrian. Kurt alerts Howard. Ryan alerts Jenny. Melissa alerts Aiden. Austin alerts Nicholas. Sam alerts Kyle. Kathy alerts Michelle. Frank alerts Natalie. Alan alerts Ruby. Margaret alerts Liam. Charles alerts Ted. Grace alerts Louis. Johnny alerts Patrick. Mike alerts Stephanie. Jack alerts Philip. Mike alerts,15,Stephanie
Pat bothers Lori. Luke bothers Richard. Mary bothers Michelle. Carl bothers Logan. Melissa bothers Sally. Kelly bothers Paula. Ellen bothers Irene. Johnny bothers Pamela. Tom bothers Johnny. Sam bothers Juan. Ken bothers Zach. Matt bothers Kay. Liz bothers April. Anna bothers Stan. Bob bothers Kirk. Joy bothers Kathy. Bob bothers,15,Kirk
Martin scores Phil. Keith scores Alexa. Rose scores Todd. Carol scores Melanie. Katie scores Louis. Liz scores Stephen. Tony scores Marie. Harry scores Victor. Dean scores Anthony. Edward scores Ralph. Leon scores Shirley. Ken scores Tyler. Tom scores Isaac. Eric scores Liam. Josh scores Margaret. Kathy scores Kara. Josh scores,15,Margaret
Martin fights Kelly. Amy fights Russell. Gary fights Adrian. Nick fights Jordan. Jane fights Margaret. Mark fights Wanda. Claire fights Vanessa. Louis fights Ted. Jean fights Roger. Ken fights Michael. Will fights Kim. Tom fights Rebecca. Anna fights Stan. Karen fights Shirley. Leo fights Jenny. Bob fights Leon. Leo fights,15,Jenny
Charles makes Rita. Anna makes Juan. Diana makes Todd. Tim makes Troy. Rick makes Nicole. Gary makes Stephen. Jerry makes Aiden. Nick makes Leo. June makes Alexa. Joseph makes Leon. Marie makes Amber. Sam makes Shawn. Emily makes June. Faith makes Rob. Bob makes Lori. Lisa makes Logan. Bob makes,15,Lori
